"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 27 02:37:24 GMT 2023","Fri Jan 27 02:37:24 GMT 2023","321","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:36:52 GMT 2023","Fri Jan 27 02:36:53 GMT 2023","919","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO/403 Copy","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:30:40 GMT 2023","Fri Jan 27 02:30:42 GMT 2023","1934","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET All Timesheets Sort-ProviderFirstName",""
"passed","Fri Jan 27 02:30:12 GMT 2023","Fri Jan 27 02:30:12 GMT 2023","239","/timesheet/Setup","","","","","auth",""
"passed","Fri Jan 27 02:37:04 GMT 2023","Fri Jan 27 02:37:04 GMT 2023","410","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","GET Timesheet Id for Update",""
"passed","Fri Jan 27 02:31:51 GMT 2023","Fri Jan 27 02:31:54 GMT 2023","3123","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by time in ascending order",""
"passed","Fri Jan 27 02:30:49 GMT 2023","Fri Jan 27 02:30:51 GMT 2023","2366","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET All Timesheets Sort-StartTime",""
"passed","Fri Jan 27 02:37:04 GMT 2023","Fri Jan 27 02:37:04 GMT 2023","345","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:38:03 GMT 2023","Fri Jan 27 02:38:06 GMT 2023","3405","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Deleted service code","","","","","POST Deleted service code",""
"passed","Fri Jan 27 02:29:56 GMT 2023","Fri Jan 27 02:29:59 GMT 2023","2562","/abctemplate","","","","","/abctemplate/testDeleteNewTemplateColumn",""
"passed","Fri Jan 27 02:37:33 GMT 2023","Fri Jan 27 02:37:35 GMT 2023","1680","/timesheet/PRAC-1163 - A post on ?billingmanager/loadnotes not returning id values - It's always returning Id 0","","","","","POST BillingManager Loadnotes",""
"passed","Fri Jan 27 02:39:33 GMT 2023","Fri Jan 27 02:39:34 GMT 2023","976","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Change Start/End Time ","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:36:01 GMT 2023","Fri Jan 27 02:36:01 GMT 2023","447","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:30:29 GMT 2023","Fri Jan 27 02:30:29 GMT 2023","689","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","DELETE Timecheet",""
"passed","Fri Jan 27 02:38:00 GMT 2023","Fri Jan 27 02:38:00 GMT 2023","354","/timesheet/PRAC-902 - Visit Verification Flag for Mobile GetScheduleEvent Endpoint","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:30:43 GMT 2023","Fri Jan 27 02:30:43 GMT 2023","412","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","pre-requestSchedulingAddcourse for Client-355707(Hurricane Matthew) and Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:41:24 GMT 2023","Fri Jan 27 02:41:24 GMT 2023","477","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","authOldAPI",""
"passed","Fri Jan 27 02:41:19 GMT 2023","Fri Jan 27 02:41:19 GMT 2023","431","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146 Copy","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:33:24 GMT 2023","Fri Jan 27 02:33:27 GMT 2023","3358","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - ProviderLastName",""
"passed","Fri Jan 27 02:41:00 GMT 2023","Fri Jan 27 02:41:01 GMT 2023","290","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - End time must be greater than start time","","","","","Custom rate",""
"passed","Fri Jan 27 02:35:08 GMT 2023","Fri Jan 27 02:35:09 GMT 2023","1569","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet DriveMileageScheduled is less 0",""
"passed","Fri Jan 27 02:38:16 GMT 2023","Fri Jan 27 02:38:16 GMT 2023","309","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","Custom rate",""
"passed","Fri Jan 27 02:32:27 GMT 2023","Fri Jan 27 02:32:28 GMT 2023","1522","/timesheet/PRAC-865 Prevent appointment deletion when a draft or timesheet have been created - API","","","","","Prevent appointment deletion when a timesheet have been created",""
"passed","Fri Jan 27 02:37:53 GMT 2023","Fri Jan 27 02:37:54 GMT 2023","1552","/timesheet/PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","","GET Converted Timesheet",""
"passed","Fri Jan 27 02:39:31 GMT 2023","Fri Jan 27 02:39:32 GMT 2023","250","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:34:02 GMT 2023","Fri Jan 27 02:34:02 GMT 2023","234","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","Login as Zucchini Squash to api",""
"passed","Fri Jan 27 02:34:27 GMT 2023","Fri Jan 27 02:34:27 GMT 2023","384","/timesheet/Setup","","","","","authOldAPI",""
"passed","Fri Jan 27 02:38:36 GMT 2023","Fri Jan 27 02:38:36 GMT 2023","292","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - A fee schedule must be chosen","","","","","Custom rate",""
"passed","Fri Jan 27 02:32:09 GMT 2023","Fri Jan 27 02:32:10 GMT 2023","850","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","DELETE Timecheet",""
"passed","Fri Jan 27 02:36:35 GMT 2023","Fri Jan 27 02:36:36 GMT 2023","235","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","testGetBillingcretedServiceCodesId",""
"passed","Fri Jan 27 02:38:00 GMT 2023","Fri Jan 27 02:38:00 GMT 2023","308","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:33:33 GMT 2023","Fri Jan 27 02:33:35 GMT 2023","2210","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - EndTime",""
"passed","Fri Jan 27 02:38:55 GMT 2023","Fri Jan 27 02:38:56 GMT 2023","378","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Payor does not have a fee schedule for the service code in the appointment, a fee schedule needs to selected at the time of conversion","","","","","Default rate",""
"passed","Fri Jan 27 02:38:41 GMT 2023","Fri Jan 27 02:38:41 GMT 2023","315","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Place of service is required","","","","","POST Create service code",""
"passed","Fri Jan 27 02:34:35 GMT 2023","Fri Jan 27 02:34:36 GMT 2023","293","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:32:33 GMT 2023","Fri Jan 27 02:32:35 GMT 2023","2189","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet sort - ClientFirstName",""
"passed","Fri Jan 27 02:39:38 GMT 2023","Fri Jan 27 02:39:38 GMT 2023","294","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Service Lines - Copay has a precision of 6 and scale of 2 (####.##)","","","","","Default rate",""
"passed","Fri Jan 27 02:32:16 GMT 2023","Fri Jan 27 02:32:16 GMT 2023","355","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:35:16 GMT 2023","Fri Jan 27 02:35:20 GMT 2023","4064","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet ServiceNote length is exceeded 2000",""
"passed","Fri Jan 27 02:38:06 GMT 2023","Fri Jan 27 02:38:07 GMT 2023","239","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Client rates not setup","","","","","Default rate",""
"passed","Fri Jan 27 02:39:48 GMT 2023","Fri Jan 27 02:39:48 GMT 2023","450","/timesheet/PRAC-806 Validation Service - Validate Duration/Duration of appointment is within authorized allowed time (per appointment)","","","","","POST Create service code",""
"passed","Fri Jan 27 02:34:56 GMT 2023","Fri Jan 27 02:34:58 GMT 2023","1603","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet EndTimeScheduled is exceeded 86,400",""
"passed","Fri Jan 27 02:29:49 GMT 2023","Fri Jan 27 02:29:50 GMT 2023","1178","/abctemplate","","","","","/abctemplate/testAddNewTemplateColumn",""
"passed","Fri Jan 27 02:40:00 GMT 2023","Fri Jan 27 02:40:01 GMT 2023","337","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/The appointment duration is longer","","","","","Edit service code",""
"passed","Fri Jan 27 02:36:33 GMT 2023","Fri Jan 27 02:36:33 GMT 2023","261","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","authOldAPI",""
"passed","Fri Jan 27 02:39:43 GMT 2023","Fri Jan 27 02:39:44 GMT 2023","700","/timesheet/PRAC-867  Validation Service - Service Address Change/Change Start/End Time ","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:37:43 GMT 2023","Fri Jan 27 02:37:43 GMT 2023","406","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","auth",""
"passed","Fri Jan 27 02:35:56 GMT 2023","Fri Jan 27 02:35:57 GMT 2023","319","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:40:34 GMT 2023","Fri Jan 27 02:40:35 GMT 2023","379","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Authorization expired or not valid for service date","","","","","Custom rate",""
"passed","Fri Jan 27 02:36:43 GMT 2023","Fri Jan 27 02:36:43 GMT 2023","539","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:39:13 GMT 2023","Fri Jan 27 02:39:14 GMT 2023","419","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","Delete",""
"passed","Fri Jan 27 02:40:35 GMT 2023","Fri Jan 27 02:40:36 GMT 2023","976","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Authorization expired or not valid for service date","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:40:47 GMT 2023","Fri Jan 27 02:40:47 GMT 2023","292","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Service date is required","","","","","Default rate",""
"passed","Fri Jan 27 02:36:01 GMT 2023","Fri Jan 27 02:36:03 GMT 2023","1636","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet SignatureType is Employee",""
"passed","Fri Jan 27 02:34:07 GMT 2023","Fri Jan 27 02:34:07 GMT 2023","267","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","GET Event Timesheet",""
"passed","Fri Jan 27 02:34:21 GMT 2023","Fri Jan 27 02:34:24 GMT 2023","2811","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","DELETE Update Timesheet 400 if request is bad",""
"passed","Fri Jan 27 02:41:35 GMT 2023","Fri Jan 27 02:41:36 GMT 2023","334","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","authOldAPI",""
"passed","Fri Jan 27 02:39:10 GMT 2023","Fri Jan 27 02:39:10 GMT 2023","288","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","Custom rate",""
"passed","Fri Jan 27 02:40:46 GMT 2023","Fri Jan 27 02:40:47 GMT 2023","250","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Units of service","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:40:07 GMT 2023","Fri Jan 27 02:40:07 GMT 2023","490","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/Amount exceeds maximum authorized","","","","","create authorization",""
"passed","Fri Jan 27 02:39:38 GMT 2023","Fri Jan 27 02:39:38 GMT 2023","334","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Service Lines - Copay has a precision of 6 and scale of 2 (####.##)","","","","","POST Create service code",""
"passed","Fri Jan 27 02:40:05 GMT 2023","Fri Jan 27 02:40:06 GMT 2023","348","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/Amount exceeds maximum authorized","","","","","create authorization",""
"passed","Fri Jan 27 02:38:20 GMT 2023","Fri Jan 27 02:38:20 GMT 2023","375","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes must be at least 140 characters","","","","","POST Create service code",""
"passed","Fri Jan 27 02:41:49 GMT 2023","Fri Jan 27 02:41:49 GMT 2023","274","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","GET Timesheet convert",""
"passed","Fri Jan 27 02:38:45 GMT 2023","Fri Jan 27 02:38:45 GMT 2023","252","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Place of service is required","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:41:35 GMT 2023","Fri Jan 27 02:41:35 GMT 2023","292","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","auth",""
"passed","Fri Jan 27 02:37:27 GMT 2023","Fri Jan 27 02:37:27 GMT 2023","307","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","GET Event Timesheet by Event Id",""
"passed","Fri Jan 27 02:41:05 GMT 2023","Fri Jan 27 02:41:05 GMT 2023","295","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Units of service must be a positive whole number","","","","","Custom rate",""
"passed","Fri Jan 27 02:41:13 GMT 2023","Fri Jan 27 02:41:14 GMT 2023","256","/timesheet/PRAC-1185 - Update language of verification exception","","","","","auth",""
"passed","Fri Jan 27 02:32:00 GMT 2023","Fri Jan 27 02:32:02 GMT 2023","1634","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by the provider's last name in ascending order",""
"passed","Fri Jan 27 02:38:06 GMT 2023","Fri Jan 27 02:38:06 GMT 2023","247","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Client rates not setup","","","","","POST Create service code",""
"passed","Fri Jan 27 02:40:55 GMT 2023","Fri Jan 27 02:40:55 GMT 2023","243","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:36:58 GMT 2023","Fri Jan 27 02:36:58 GMT 2023","247","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","authOldAPI",""
"passed","Fri Jan 27 02:36:03 GMT 2023","Fri Jan 27 02:36:03 GMT 2023","336","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:30:26 GMT 2023","Fri Jan 27 02:30:27 GMT 2023","414","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","POST Insert Timesheet for Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:37:33 GMT 2023","Fri Jan 27 02:37:33 GMT 2023","299","/timesheet/PRAC-1163 - A post on ?billingmanager/loadnotes not returning id values - It's always returning Id 0","","","","","authOldAPI",""
"passed","Fri Jan 27 02:34:14 GMT 2023","Fri Jan 27 02:34:19 GMT 2023","4125","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","PUT Update Timesheet 400 if request is bad",""
"passed","Fri Jan 27 02:37:17 GMT 2023","Fri Jan 27 02:37:19 GMT 2023","1649","/timesheet/PRAC-1178 - Endpoint ?billingmanager.loadusercoderates should return a fee schedule id when there is only 1 rate returned (feeSchedules array is empty)","","","","","POST Billingmanager LoaduSercoderates",""
"passed","Fri Jan 27 02:36:53 GMT 2023","Fri Jan 27 02:36:53 GMT 2023","331","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO/403 Copy","","","","","GET Event Timesheet by Event Id",""
"passed","Fri Jan 27 02:38:55 GMT 2023","Fri Jan 27 02:38:55 GMT 2023","304","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Restrict Early Timesheet Conversion","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:39:54 GMT 2023","Fri Jan 27 02:39:55 GMT 2023","278","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/There was no authorization or billing code setup with the selected appointment","","","","","Custom rate",""
"passed","Fri Jan 27 02:39:29 GMT 2023","Fri Jan 27 02:39:29 GMT 2023","479","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","Edit service code",""
"passed","Fri Jan 27 02:32:21 GMT 2023","Fri Jan 27 02:32:21 GMT 2023","311","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Event Timesheet",""
"passed","Fri Jan 27 02:35:02 GMT 2023","Fri Jan 27 02:35:03 GMT 2023","501","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:37:25 GMT 2023","Fri Jan 27 02:37:25 GMT 2023","310","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","GET Event Timesheet by Event Id",""
"passed","Fri Jan 27 02:31:32 GMT 2023","Fri Jan 27 02:31:33 GMT 2023","1682","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by the Yesterday",""
"passed","Fri Jan 27 02:39:44 GMT 2023","Fri Jan 27 02:39:47 GMT 2023","3608","/timesheet/PRAC-867  Validation Service - Service Address Change/Change Start/End Time ","","","","","End Time",""
"passed","Fri Jan 27 02:37:43 GMT 2023","Fri Jan 27 02:37:43 GMT 2023","284","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:32:31 GMT 2023","Fri Jan 27 02:32:31 GMT 2023","539","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","auth",""
"passed","Fri Jan 27 02:37:36 GMT 2023","Fri Jan 27 02:37:36 GMT 2023","315","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","Custom rate",""
"passed","Fri Jan 27 02:40:22 GMT 2023","Fri Jan 27 02:40:22 GMT 2023","361","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","Custom rate",""
"passed","Fri Jan 27 02:32:43 GMT 2023","Fri Jan 27 02:32:46 GMT 2023","2862","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet sort - ServiceDate",""
"passed","Fri Jan 27 02:35:03 GMT 2023","Fri Jan 27 02:35:05 GMT 2023","2792","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet DriveTimeScheduled is less 0",""
"passed","Fri Jan 27 02:36:59 GMT 2023","Fri Jan 27 02:37:03 GMT 2023","3574","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","POST Timesheets Convert-Draft Id  First",""
"passed","Fri Jan 27 02:40:21 GMT 2023","Fri Jan 27 02:40:21 GMT 2023","301","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment has already been converted","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:31:57 GMT 2023","Fri Jan 27 02:32:00 GMT 2023","3036","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by the client's last name in descending order",""
"passed","Fri Jan 27 02:31:19 GMT 2023","Fri Jan 27 02:31:21 GMT 2023","1623","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by authorization between scheduled appointment and the draft timesheet",""
"passed","Fri Jan 27 02:34:45 GMT 2023","Fri Jan 27 02:34:45 GMT 2023","298","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:37:55 GMT 2023","Fri Jan 27 02:37:55 GMT 2023","247","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146","","","","","POST Create service code",""
"passed","Fri Jan 27 02:37:55 GMT 2023","Fri Jan 27 02:37:55 GMT 2023","270","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146","","","","","Custom rate",""
"passed","Fri Jan 27 02:41:31 GMT 2023","Fri Jan 27 02:41:32 GMT 2023","1414","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","POST Converted Timesheet Allow Conversion Modification",""
"passed","Fri Jan 27 02:40:28 GMT 2023","Fri Jan 27 02:40:28 GMT 2023","366","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:39:32 GMT 2023","Fri Jan 27 02:39:33 GMT 2023","382","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Change Start/End Time ","","","","","Custom rate",""
"passed","Fri Jan 27 02:39:42 GMT 2023","Fri Jan 27 02:39:42 GMT 2023","462","/timesheet/PRAC-867  Validation Service - Service Address Change/Change Start/End Time ","","","","","POST Create service code",""
"passed","Fri Jan 27 02:38:52 GMT 2023","Fri Jan 27 02:38:53 GMT 2023","760","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Restrict Early Timesheet Conversion","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:39:23 GMT 2023","Fri Jan 27 02:39:23 GMT 2023","281","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires schedule conversion","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:34:40 GMT 2023","Fri Jan 27 02:34:41 GMT 2023","291","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:39:14 GMT 2023","Fri Jan 27 02:39:17 GMT 2023","3400","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","POST Authorization deleted",""
"passed","Fri Jan 27 02:32:21 GMT 2023","Fri Jan 27 02:32:24 GMT 2023","2333","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by duration between scheduled appointment and the draft timesheet",""
"passed","Fri Jan 27 02:30:23 GMT 2023","Fri Jan 27 02:30:24 GMT 2023","688","/timesheet/Setup","","","","","DELETE Timecheet",""
"passed","Fri Jan 27 02:31:47 GMT 2023","Fri Jan 27 02:31:49 GMT 2023","1701","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by date in descending order",""
"passed","Fri Jan 27 02:40:59 GMT 2023","Fri Jan 27 02:40:59 GMT 2023","268","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Time worked","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:40:51 GMT 2023","Fri Jan 27 02:40:51 GMT 2023","259","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Service date is required","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:41:00 GMT 2023","Fri Jan 27 02:41:00 GMT 2023","380","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - End time must be greater than start time","","","","","Default rate",""
"passed","Fri Jan 27 02:41:05 GMT 2023","Fri Jan 27 02:41:05 GMT 2023","302","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Units of service must be a positive whole number","","","","","Default rate",""
"passed","Fri Jan 27 02:37:36 GMT 2023","Fri Jan 27 02:37:36 GMT 2023","385","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","Default rate",""
"failed","Fri Jan 27 02:41:14 GMT 2023","Fri Jan 27 02:41:14 GMT 2023","569","/timesheet/PRAC-1185 - Update language of verification exception","","","","","pre-request GET Auth Code",""
"passed","Fri Jan 27 02:39:05 GMT 2023","Fri Jan 27 02:39:05 GMT 2023","767","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted","","","","","Delete",""
"passed","Fri Jan 27 02:39:47 GMT 2023","Fri Jan 27 02:39:48 GMT 2023","380","/timesheet/PRAC-867  Validation Service - Service Address Change/Change Start/End Time ","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:40:11 GMT 2023","Fri Jan 27 02:40:11 GMT 2023","372","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Provider is not in network with the client","","","","","POST Create service code",""
"passed","Fri Jan 27 02:41:36 GMT 2023","Fri Jan 27 02:41:36 GMT 2023","352","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","POST Create service code",""
"passed","Fri Jan 27 02:38:13 GMT 2023","Fri Jan 27 02:38:15 GMT 2023","2111","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires authorization","","","","","POST Service code requires authorization",""
"passed","Fri Jan 27 02:37:35 GMT 2023","Fri Jan 27 02:37:35 GMT 2023","300","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","authOldAPI",""
"passed","Fri Jan 27 02:34:29 GMT 2023","Fri Jan 27 02:34:31 GMT 2023","2431","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet",""
"passed","Fri Jan 27 02:29:45 GMT 2023","Fri Jan 27 02:29:47 GMT 2023","1416","/abctemplate","","","","","/abctemplate/testPostCopyTemplateById",""
