"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 02 20:26:44 GMT 2023","Thu Feb 02 20:26:46 GMT 2023","1881","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Change Start/End Time ","","","","","End Time",""
"passed","Thu Feb 02 20:19:31 GMT 2023","Thu Feb 02 20:19:32 GMT 2023","599","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET Event Timesheet for Client-290555(Clara Plante)and Employee-361275(Tuna Fish)",""
"passed","Thu Feb 02 20:27:03 GMT 2023","Thu Feb 02 20:27:03 GMT 2023","293","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/The appointment duration is longer","","","","","POST Create service code",""
"passed","Thu Feb 02 20:23:41 GMT 2023","Thu Feb 02 20:23:42 GMT 2023","241","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:27:56 GMT 2023","Thu Feb 02 20:27:57 GMT 2023","332","/timesheet/PRAC- 804 Validation Service-Type of Service/Type of service on the appointment changed","","","","","Default rate",""
"passed","Thu Feb 02 20:25:01 GMT 2023","Thu Feb 02 20:25:02 GMT 2023","294","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","auth",""
"passed","Thu Feb 02 20:24:57 GMT 2023","Thu Feb 02 20:24:58 GMT 2023","1488","/timesheet/PRAC-1178 - Endpoint ?billingmanager.loadusercoderates should return a fee schedule id when there is only 1 rate returned (feeSchedules array is empty)","","","","","POST Billingmanager LoaduSercoderates",""
"passed","Thu Feb 02 20:25:42 GMT 2023","Thu Feb 02 20:25:43 GMT 2023","404","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires authorization","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:22:18 GMT 2023","Thu Feb 02 20:22:19 GMT 2023","579","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","PUT Update Timesheet 403",""
"passed","Thu Feb 02 20:26:39 GMT 2023","Thu Feb 02 20:26:40 GMT 2023","307","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","Default rate",""
"passed","Thu Feb 02 20:26:58 GMT 2023","Thu Feb 02 20:26:59 GMT 2023","258","/timesheet/PRAC-806 Validation Service - Validate Duration/Duration of appointment is within authorized allowed time (per appointment)","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:24:33 GMT 2023","Thu Feb 02 20:24:33 GMT 2023","176","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","GET Timesheets exceptions",""
"passed","Thu Feb 02 20:26:08 GMT 2023","Thu Feb 02 20:26:08 GMT 2023","286","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Place of service is required","","","","","Default rate",""
"passed","Thu Feb 02 20:20:57 GMT 2023","Thu Feb 02 20:20:59 GMT 2023","1676","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by dexceeds the authorization mismatch between the scheduled appointment and the draft timesheet",""
"passed","Thu Feb 02 20:27:57 GMT 2023","Thu Feb 02 20:27:57 GMT 2023","348","/timesheet/PRAC- 804 Validation Service-Type of Service/Type of service on the appointment changed","","","","","Custom rate",""
"passed","Thu Feb 02 20:21:32 GMT 2023","Thu Feb 02 20:21:34 GMT 2023","1408","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet AuthMismatch",""
"passed","Thu Feb 02 20:25:53 GMT 2023","Thu Feb 02 20:25:53 GMT 2023","198","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes must be at least 140 characters","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:27:07 GMT 2023","Thu Feb 02 20:27:07 GMT 2023","206","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/The appointment duration is longer","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:25:34 GMT 2023","Thu Feb 02 20:25:35 GMT 2023","363","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Deleted service code","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:24:39 GMT 2023","Thu Feb 02 20:24:39 GMT 2023","496","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO/403 Copy","","","","","POST Timesheets Convert-Draft Id 403",""
"passed","Thu Feb 02 20:18:44 GMT 2023","Thu Feb 02 20:18:45 GMT 2023","1048","/account","","","","","/account/testAccountResetExpiredPassword",""
"passed","Thu Feb 02 20:23:29 GMT 2023","Thu Feb 02 20:23:29 GMT 2023","275","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:27:21 GMT 2023","Thu Feb 02 20:27:21 GMT 2023","348","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","Edit service code",""
"passed","Thu Feb 02 20:26:55 GMT 2023","Thu Feb 02 20:26:55 GMT 2023","330","/timesheet/PRAC-806 Validation Service - Validate Duration/Duration of appointment is within authorized allowed time (per appointment)","","","","","Custom rate",""
"passed","Thu Feb 02 20:25:14 GMT 2023","Thu Feb 02 20:25:14 GMT 2023","577","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","POST Converted Timesheet",""
"passed","Thu Feb 02 20:20:30 GMT 2023","Thu Feb 02 20:20:33 GMT 2023","2160","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by time in ascending order",""
"passed","Thu Feb 02 20:27:12 GMT 2023","Thu Feb 02 20:27:12 GMT 2023","362","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Provider is not in network with the client","","","","","Default rate",""
"passed","Thu Feb 02 20:25:21 GMT 2023","Thu Feb 02 20:25:21 GMT 2023","435","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","POST Converted Timesheet",""
"passed","Thu Feb 02 20:21:13 GMT 2023","Thu Feb 02 20:21:14 GMT 2023","1486","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet sort - ProviderLastName",""
"passed","Thu Feb 02 20:25:29 GMT 2023","Thu Feb 02 20:25:29 GMT 2023","194","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146","","","","","Default rate",""
"passed","Thu Feb 02 20:27:43 GMT 2023","Thu Feb 02 20:27:44 GMT 2023","409","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:27:57 GMT 2023","Thu Feb 02 20:28:00 GMT 2023","2564","/timesheet/PRAC- 804 Validation Service-Type of Service/Type of service on the appointment changed","","","","","POST Type of service on the appointment changed",""
"passed","Thu Feb 02 20:27:35 GMT 2023","Thu Feb 02 20:27:36 GMT 2023","284","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment is no longer active","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:26:22 GMT 2023","Thu Feb 02 20:26:23 GMT 2023","315","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted","","","","","create authorization",""
"passed","Thu Feb 02 20:22:17 GMT 2023","Thu Feb 02 20:22:17 GMT 2023","270","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","authOldAPI Copy",""
"passed","Thu Feb 02 20:28:03 GMT 2023","Thu Feb 02 20:28:04 GMT 2023","627","/timesheet/PRAC-1185 - Update language of verification exception","","","","","POST Timesheets Convert-Appointment Id Update language of verification exception",""
"passed","Thu Feb 02 20:28:14 GMT 2023","Thu Feb 02 20:28:15 GMT 2023","1294","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","POST Converted Timesheet Allow Conversion Modification",""
"passed","Thu Feb 02 20:22:24 GMT 2023","Thu Feb 02 20:22:24 GMT 2023","317","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:24:58 GMT 2023","Thu Feb 02 20:25:00 GMT 2023","1579","/timesheet/PRAC-1184 - Get Addresses data in a single endpoint","","","","","GET Addresses data in a single endpoint",""
"passed","Thu Feb 02 20:19:19 GMT 2023","Thu Feb 02 20:19:19 GMT 2023","638","/timesheet/Setup","","","","","DELETE Timecheet",""
"passed","Thu Feb 02 20:20:00 GMT 2023","Thu Feb 02 20:20:02 GMT 2023","1879","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter Signed by Clients",""
"passed","Thu Feb 02 20:26:21 GMT 2023","Thu Feb 02 20:26:22 GMT 2023","301","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted","","","","","create authorization",""
"passed","Thu Feb 02 20:27:42 GMT 2023","Thu Feb 02 20:27:43 GMT 2023","293","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","POST Create service code",""
"passed","Thu Feb 02 20:26:21 GMT 2023","Thu Feb 02 20:26:21 GMT 2023","250","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted","","","","","Custom rate",""
"passed","Thu Feb 02 20:23:30 GMT 2023","Thu Feb 02 20:23:31 GMT 2023","292","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:23:53 GMT 2023","Thu Feb 02 20:23:53 GMT 2023","293","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:25:18 GMT 2023","Thu Feb 02 20:25:18 GMT 2023","198","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:25:19 GMT 2023","Thu Feb 02 20:25:19 GMT 2023","251","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","Default rate",""
"passed","Thu Feb 02 20:26:41 GMT 2023","Thu Feb 02 20:26:43 GMT 2023","1980","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","POST Note Template Required",""
"passed","Thu Feb 02 20:27:33 GMT 2023","Thu Feb 02 20:27:35 GMT 2023","2116","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment is no longer active","","","","","POST The appointment is no longer active",""
"passed","Thu Feb 02 20:24:33 GMT 2023","Thu Feb 02 20:24:35 GMT 2023","1515","/timesheet/PRAC-914 - Appointment Conversion / Converted Timesheets: Members to API - loaddiagnosiscodes","","","","","GET Diagnosis codes via Search",""
"passed","Thu Feb 02 20:22:51 GMT 2023","Thu Feb 02 20:22:51 GMT 2023","253","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:23:46 GMT 2023","Thu Feb 02 20:23:47 GMT 2023","1450","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet RateProviderDriveMileage is exceeded scale 18 and precision 5",""
"passed","Thu Feb 02 20:25:47 GMT 2023","Thu Feb 02 20:25:49 GMT 2023","1975","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","POST Admin notes are required",""
"passed","Thu Feb 02 20:22:55 GMT 2023","Thu Feb 02 20:22:57 GMT 2023","1489","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet StartTime is less 0",""
"passed","Thu Feb 02 20:25:18 GMT 2023","Thu Feb 02 20:25:19 GMT 2023","266","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","auth",""
"passed","Thu Feb 02 20:25:19 GMT 2023","Thu Feb 02 20:25:19 GMT 2023","287","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","authOldAPI",""
"passed","Thu Feb 02 20:23:53 GMT 2023","Thu Feb 02 20:23:55 GMT 2023","1962","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet Signature is empty",""
"passed","Thu Feb 02 20:26:18 GMT 2023","Thu Feb 02 20:26:19 GMT 2023","270","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Payor does not have a fee schedule for the service code in the appointment, a fee schedule needs to selected at the time of conversion","","","","","Custom rate",""
"passed","Thu Feb 02 20:20:50 GMT 2023","Thu Feb 02 20:20:50 GMT 2023","587","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","DELETE Timecheet",""
"passed","Thu Feb 02 20:26:27 GMT 2023","Thu Feb 02 20:26:27 GMT 2023","250","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","Custom rate",""
"passed","Thu Feb 02 20:18:50 GMT 2023","Thu Feb 02 20:18:51 GMT 2023","1055","/abctemplate","","","","","/abctemplate/testPutFunctionToOptionOfTemplate",""
"passed","Thu Feb 02 20:21:57 GMT 2023","Thu Feb 02 20:21:59 GMT 2023","1527","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet CodeMismatch",""
"passed","Thu Feb 02 20:25:02 GMT 2023","Thu Feb 02 20:25:02 GMT 2023","298","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","authOldAPI",""
"passed","Thu Feb 02 20:22:24 GMT 2023","Thu Feb 02 20:22:27 GMT 2023","2803","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","PUT Update Timesheet",""
"passed","Thu Feb 02 20:26:40 GMT 2023","Thu Feb 02 20:26:41 GMT 2023","307","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","Edit service code",""
"passed","Thu Feb 02 20:23:10 GMT 2023","Thu Feb 02 20:23:12 GMT 2023","1881","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet DriveMileageScheduled is less 0",""
"passed","Thu Feb 02 20:24:20 GMT 2023","Thu Feb 02 20:24:20 GMT 2023","208","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","authOldAPI",""
"passed","Thu Feb 02 20:19:36 GMT 2023","Thu Feb 02 20:19:37 GMT 2023","423","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","pre-requestSchedulingAddcourse for Client-355707(Hurricane Matthew) and Employee-361275(Tuna Fish)",""
"passed","Thu Feb 02 20:20:36 GMT 2023","Thu Feb 02 20:20:38 GMT 2023","1659","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by the client's last name in descending order",""
"passed","Thu Feb 02 20:28:24 GMT 2023","Thu Feb 02 20:28:26 GMT 2023","1724","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","PUT Converted Timesheet StartTime",""
"passed","Thu Feb 02 20:21:56 GMT 2023","Thu Feb 02 20:21:57 GMT 2023","1440","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - ExceptionCount",""
"passed","Thu Feb 02 20:19:10 GMT 2023","Thu Feb 02 20:19:12 GMT 2023","1525","/timesheet/Setup","","","","","GET Event Timesheet by Event Id",""
"passed","Thu Feb 02 20:24:28 GMT 2023","Thu Feb 02 20:24:28 GMT 2023","224","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","GET Event Timesheet by Event Id",""
"passed","Thu Feb 02 20:25:21 GMT 2023","Thu Feb 02 20:25:23 GMT 2023","2049","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","GET Converted Timesheet",""
"passed","Thu Feb 02 20:27:36 GMT 2023","Thu Feb 02 20:27:36 GMT 2023","287","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Units of service","","","","","POST Create service code",""
"passed","Thu Feb 02 20:19:19 GMT 2023","Thu Feb 02 20:19:20 GMT 2023","639","/timesheet/Setup","","","","","pre-requestSchedulingAddcourse Copy",""
"passed","Thu Feb 02 20:25:33 GMT 2023","Thu Feb 02 20:25:33 GMT 2023","125","/timesheet/PRAC-902 - Visit Verification Flag for Mobile GetScheduleEvent Endpoint","","","","","GET Event",""
"passed","Thu Feb 02 20:22:42 GMT 2023","Thu Feb 02 20:22:42 GMT 2023","260","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:24:29 GMT 2023","Thu Feb 02 20:24:31 GMT 2023","2394","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","PUT  Update Timesheet with Signatures",""
"passed","Thu Feb 02 20:27:21 GMT 2023","Thu Feb 02 20:27:23 GMT 2023","2018","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","POST Invalid authorization",""
"passed","Thu Feb 02 20:23:12 GMT 2023","Thu Feb 02 20:23:13 GMT 2023","311","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:22:33 GMT 2023","Thu Feb 02 20:22:33 GMT 2023","241","/timesheet/Setup","","","","","auth",""
"passed","Thu Feb 02 20:21:40 GMT 2023","Thu Feb 02 20:21:40 GMT 2023","294","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","authOldAPI",""
"passed","Thu Feb 02 20:27:32 GMT 2023","Thu Feb 02 20:27:32 GMT 2023","351","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment is no longer active","","","","","Default rate",""
"passed","Thu Feb 02 20:21:17 GMT 2023","Thu Feb 02 20:21:19 GMT 2023","1517","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet sort - EndTime",""
"passed","Thu Feb 02 20:22:21 GMT 2023","Thu Feb 02 20:22:21 GMT 2023","226","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","GET Event Timesheet by Event Id",""
"passed","Thu Feb 02 20:23:20 GMT 2023","Thu Feb 02 20:23:21 GMT 2023","282","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:25:38 GMT 2023","Thu Feb 02 20:25:39 GMT 2023","767","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Client rates not setup","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:28:18 GMT 2023","Thu Feb 02 20:28:19 GMT 2023","285","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","Default rate",""
"passed","Thu Feb 02 20:28:24 GMT 2023","Thu Feb 02 20:28:24 GMT 2023","260","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","GET Timesheet convert",""
"passed","Thu Feb 02 20:27:00 GMT 2023","Thu Feb 02 20:27:03 GMT 2023","2660","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/There was no authorization or billing code setup with the selected appointment","","","","","POST There was no authorization or billing code setup with the selected appointment",""
"passed","Thu Feb 02 20:26:15 GMT 2023","Thu Feb 02 20:26:16 GMT 2023","275","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Restrict Early Timesheet Conversion","","","","","Custom rate",""
"passed","Thu Feb 02 20:26:32 GMT 2023","Thu Feb 02 20:26:32 GMT 2023","167","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:24:17 GMT 2023","Thu Feb 02 20:24:17 GMT 2023","268","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:27:28 GMT 2023","Thu Feb 02 20:27:29 GMT 2023","502","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Authorization expired or not valid for service date","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:19:09 GMT 2023","Thu Feb 02 20:19:10 GMT 2023","307","/timesheet/Setup","","","","","authOldAPI",""
"passed","Thu Feb 02 20:27:46 GMT 2023","Thu Feb 02 20:27:46 GMT 2023","561","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:27:24 GMT 2023","Thu Feb 02 20:27:24 GMT 2023","341","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Authorization is not authorized for general use","","","","","Custom rate",""
"passed","Thu Feb 02 20:23:03 GMT 2023","Thu Feb 02 20:23:03 GMT 2023","271","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:22:53 GMT 2023","Thu Feb 02 20:22:54 GMT 2023","324","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:24:05 GMT 2023","Thu Feb 02 20:24:06 GMT 2023","266","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:25:46 GMT 2023","Thu Feb 02 20:25:47 GMT 2023","415","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:20:12 GMT 2023","Thu Feb 02 20:20:14 GMT 2023","1969","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by the Today",""
"passed","Thu Feb 02 20:25:02 GMT 2023","Thu Feb 02 20:25:03 GMT 2023","346","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","POST Insert Timesheet",""
"passed","Thu Feb 02 20:22:54 GMT 2023","Thu Feb 02 20:22:55 GMT 2023","1450","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet StartTimeScheduled s exceeded 86,400",""
"passed","Thu Feb 02 20:28:10 GMT 2023","Thu Feb 02 20:28:10 GMT 2023","440","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","Create Employee",""
"passed","Thu Feb 02 20:25:13 GMT 2023","Thu Feb 02 20:25:14 GMT 2023","536","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","pre-requestSchedulingAddcourse Copy",""
"passed","Thu Feb 02 20:27:36 GMT 2023","Thu Feb 02 20:27:36 GMT 2023","257","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Units of service","","","","","Custom rate",""
"passed","Thu Feb 02 20:20:47 GMT 2023","Thu Feb 02 20:20:48 GMT 2023","609","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:19:51 GMT 2023","Thu Feb 02 20:19:53 GMT 2023","2078","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Id for Update",""
"passed","Thu Feb 02 20:26:29 GMT 2023","Thu Feb 02 20:26:29 GMT 2023","261","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","create authorization",""
"passed","Thu Feb 02 20:21:05 GMT 2023","Thu Feb 02 20:21:05 GMT 2023","279","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","authOldAPI",""
"passed","Thu Feb 02 20:24:12 GMT 2023","Thu Feb 02 20:24:14 GMT 2023","1967","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet CopayAmount is less 0",""
"passed","Thu Feb 02 20:22:31 GMT 2023","Thu Feb 02 20:22:33 GMT 2023","1636","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","DELETE Timesheet 404 if the timesheet was not found for the id sent",""
"passed","Thu Feb 02 20:19:56 GMT 2023","Thu Feb 02 20:19:58 GMT 2023","1924","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter Signed by providers",""
"passed","Thu Feb 02 20:28:00 GMT 2023","Thu Feb 02 20:28:00 GMT 2023","239","/timesheet/PRAC-1185 - Update language of verification exception","","","","","auth",""
"passed","Thu Feb 02 20:26:46 GMT 2023","Thu Feb 02 20:26:47 GMT 2023","265","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Service Lines - Copay has a precision of 6 and scale of 2 (####.##)","","","","","POST Create service code",""
"passed","Thu Feb 02 20:23:36 GMT 2023","Thu Feb 02 20:23:36 GMT 2023","267","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:20:17 GMT 2023","Thu Feb 02 20:20:19 GMT 2023","1469","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by this month",""
"passed","Thu Feb 02 20:22:34 GMT 2023","Thu Feb 02 20:22:34 GMT 2023","261","/timesheet/Setup","","","","","GET Event Timesheet by Event Id",""
"passed","Thu Feb 02 20:23:57 GMT 2023","Thu Feb 02 20:23:59 GMT 2023","1987","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet Name is empty",""
"passed","Thu Feb 02 20:23:01 GMT 2023","Thu Feb 02 20:23:03 GMT 2023","1955","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet EndTimeScheduled is exceeded 86,400",""
"passed","Thu Feb 02 20:26:28 GMT 2023","Thu Feb 02 20:26:28 GMT 2023","655","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","create authorization",""
"passed","Thu Feb 02 20:27:29 GMT 2023","Thu Feb 02 20:27:31 GMT 2023","2119","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Authorization expired or not valid for service date","","","","","POST Authorization expired or not valid for service date",""
